Dirección;Código postal;Localidad;Provincia;Teléfono;lat;lng
Pza. de Catalunya, 8;08208;Sabadell;Barcelona;937243760;41.570942;2.0849624
Pza. de Cataluña, 1;08830;Sant Boi de Llobregat;Barcelona;936548960;41.34128;2.0422072
Pza. de Cataluña, 9;08002;Barcelona;Barcelona;933043224;41.387547;2.1687162
Pza. de Clavé, 29;12001;Castellon de la Plana;Castellón;964200200;39.989;-0.037519
Pza. de Colón, 7;46192;Montserrat;Valencia;962999667;39.35705;-0.60124934
Pza. de Cuba, 6;08302;Mataro;Barcelona;937985217;41.53757;2.44062
Pza. de Cueva Santa, 1;12400;Segorbe;Castellón;964713614;39.852116;-0.48719645
Pza. de Dalt, 25;12513;Catí;Castellón;964409044;40.471928;0.02324402
Pza. de Egedillo, s/n;05610;Becedas;Ávila;923430042;40.403866;-5.636574
Pza. de els Hostals, 35;12180;Cabanes;Castellón;964331005;40.155254;0.04451126
Pza. de Espanya, 6;17300;Blanes;Girona;972348002;41.674477;2.7925122
Pza. de España, 1;25530;Vielha;Lleida;973641379;42.702;0.79573095
Pza. de España,1;35010;Las Palmas de Gran Canaria;Las Palmas;928265008;28.134172;-15.435142
Pza. de España, 17;06300;Zafra;Badajoz;924563014;38.422318;-6.417201
Pza. de España 17;13179;Pozuelo de Calatrava;Ciudad Real;926840700;38.91251;-3.8375247
Pza. de España, 18;13360;Granatula de Calatrava;Ciudad Real;926868900;38.796753;-3.7439187
Pza. de España, 20;05270;Tiemblo (el);Ávila;918460923;40.414978;-4.501637
Pza. de España, 2;05260;Cebreros;Ávila;918460926;40.454887;-4.464993
Pza. de España, 2;12110;L'Alcora;Castellón;964360139;40.075935;-0.213878
Pza. de España 23;40370;Turegano;Segovia;921500015;41.155952;-4.00618
Pza. de España, 2;46590;Estivella;Valencia;962628082;39.71284;-0.3478758
Pza. de España, 3;28990;Torrejon de Velasco;Madrid;918124400;40.187027;-3.7775784
Pza. de España, 3;46007;Valencia;Valencia;963423621;39.465816;-0.3813082
Pza. de España, 3;46350;Chera;Valencia;962332210;39.593143;-0.97314835
Pza. de España, 4;13107;Alcolea de Calatrava;Ciudad Real;926778801;38.98707;-4.116151
Pza. de España 4;40330;Fuenterrebollo;Segovia;921521212;41.34053;-3.931907
Pza. de España, 5;08319;Dosrius;Barcelona;937919086;41.59411;2.4069233
Pza. de España, 5;28950;Moraleja de Enmedio;Madrid;916004800;40.261677;-3.8625546
Pza. de España, 5;45250;Añover de Tajo;Toledo;925506950;39.988365;-3.7662935
Pza. de España, 6;28650;Cenicientos;Madrid;918606502;40.265224;-4.46826
Pza. de España, 6;45270;Mocejon;Toledo;925360950;39.939384;-3.916421
Pza. de España, 7;12597;Santa Magdalena de Pulpis;Castellón;964415016;40.3562;0.302778
Pza. de España, 7;13250;Daimiel;Ciudad Real;926260610;39.069134;-3.6125045
Pza. de España, 7;46510;Quartell;Valencia;962636467;39.73797;-0.264578
Pza. de España, 9;12489;Sot de Ferrer;Castellón;964135375;39.80474;-0.411442
Pza. de España S/N S/n;40396;Cabezuela;Segovia;921520399;41.235474;-3.931797
Pza. de Espronceda, 2;06200;Almendralejo;Badajoz;924677010;38.682564;-6.4095926
Pza. de Europa, 1 (O Burgo);15670;Culleredo;Coruña;981654604;43.317;-8.367974
Pza. de Fadrell, 2;12002;Castellon de la Plana;Castellón;964723490;39.98197;-0.03523082
Pza. de Franco 3;40320;Cantalejo;Segovia;921520009;41.259007;-3.927929
Pza. de Jaume I, 16;46710;Daimus;Valencia;962819140;38.968506;-0.15252113
Pza. de José Antonio, 3;45510;Fuensalida;Toledo;925776003;40.052986;-4.209649
Pza. de José Antonio, 6;05492;Poyales del Hoyo;Ávila;920390188;40.17286;-5.1658783
Pza. de José Antonio, s/n;12124;Villahermosa del Río;Castellón;964382501;40.202923;-0.417879
Pza. de José Martí, s/n;28806;Alcala de Henares;Madrid;918784296;40.498325;-3.3642519
Pza. de José Ramón Aketxe, 7;48940;Leioa;Vizcaya;944630086;43.323006;-2.982086
Pza. de Juan José Mendizábal;48980;Santurtzi;Vizcaya;944938465;43.329487;-3.033257
Pza. de la Alegría, 4;28360;Villaconejos;Madrid;918091190;40.104313;-3.487079
Pza. de la Alegría, 8;28500;Arganda del Rey;Madrid;918758525;40.31001;-3.4483874
Pza. de la Coma, 26;17244;Cassa de la Selva;Girona;972464286;41.88847;2.8760684
Pza. de la Constitución, 10;13500;Puertollano;Ciudad Real;926440032;38.68669;-4.1113496
Pza. de la Constitución, 11;41700;Dos Hermanas;Sevilla;955679035;37.28322;-5.921642
Pza. de la Constitución, 1;28817;Los Santos de la Humosa;Madrid;918863800;40.472412;-3.233329
Pza. de la Constitución 16;13170;Miguelturra;Ciudad Real;926272001;38.965252;-3.8903153
Pza. de la Constitución, 19;03160;Almoradi;Alicante;965702597;38.108746;-0.79162985
Pza. de la Constitución, 19;28210;Valdemorillo;Madrid;918993900;40.501205;-4.0685787
Pza. de la Constitución, 20;46750;Simat de la Valldigna;Valencia;962810021;39.04351;-0.31049252
Pza. de la Constitucion,2;28944;Fuenlabrada;Madrid;916061045;40.28234;-3.79071
Pza. de la Constitución, 2;30820;Alcantarilla;Murcia;968896046;37.969433;-1.2136996
Pza. de la Constitucion 2;40297;Sanchonuño;Segovia;921160193;41.32279;-4.305329
Pza. de la Constitución, 4;28500;Arganda del Rey;Madrid;918760075;40.301003;-3.4380825
Pza. de la Constitución, 5;05110;Barraco;Ávila;920237305;40.47706;-4.6429734
Pza. de la Constitución, 5;16002;Cuenca;Cuenca;969240043;40.074303;-2.1370447
Pza. de la Constitución, 5;46960;Aldaia;Valencia;961596070;39.465042;-0.4607123
Pza. de la Constitución, 8;23001;Jaen;Jaén;953244024;37.76788;-3.7872632
Pza. de la Constitución, 8;46540;Puig;Valencia;961470056;39.589935;-0.30293405
Pza. de la Constitución, 9;29009;Malaga;Málaga;952060000;36.721355;-4.421928
Pza. de la Constitución, 9;46690;L'Alcudia de Crespins;Valencia;962241917;38.97108;-0.589363
Pza. de la Constitución (C/ Ollerías);23740;Andujar;Jaén;953514009;38.03828;-4.0535154
Pza. de la Constitución, s/n;05370;Narros del Castillo;Ávila;923563181;40.85865;-5.0592093
Pza.de la Constitución, s/n;05414;Cuevas del Valle;Ávila;920237012;40.29381;-5.0094275
Pza. de la Corona, 2-3;08400;Granollers;Barcelona;938793958;41.6056;2.28792
Pza. de la Costa del Sol, s/n;14005;Cordoba;Córdoba;957761010;37.881535;-4.790665
Pza. de la Cruz, 2;28660;Boadilla del Monte;Madrid;916324620;40.40555;-3.8771653
Pza. de la Era, 7;12182;Sierra Engarceran;Castellón;964706761;40.2697;-0.019076
Pza. de la Ermita, 15;29780;Nerja;Málaga;952966103;36.749123;-3.8782396
Pza. de la Font, 2;12190;Borriol;Castellón;964321044;40.042027;-0.07144064
Pza. de la Font, 3;12590;Almenara;Castellón;962610876;39.7532;-0.22443652
Pza. de la Glorieta, 11;03130;Santa Pola;Alicante;966694025;38.192574;-0.5556958
Pza. de la Iglesia, 1;05416;Arenal (el);Ávila;920375043;40.265514;-5.0864043
Pza. de la Iglesia, 1;11300;La Línea de la Concepción;Cádiz;956690009;36.16189;-5.351699
Pza. de la Iglesia, 1;12160;Benasal;Castellón;964442022;40.367462;-0.13815522
Pza. de la Iglesia, 2;12414;Vall de Almonacid;Castellón;/;39.90404;-0.456511
Pza. de la Iglesia, 2;46162;Higueruelas;Valencia;962726153;39.788452;-0.8610052
Pza. de la Iglesia, 2;46529;Canet D'En Berenguer;Valencia;962672435;39.6794;-0.220084
Pza. de la Iglesia, 3;08490;Tordera;Barcelona;937640599;41.70151;2.71933
Pza. de la Iglesia De Campanar,;46015;Valencia;Valencia;963491077;39.4825;-0.396817
Pza. de la Independencia, 3;46840;La Pobla del Duc;Valencia;962250068;38.906;-0.418618
Pza. de la Libertad, 10;46136;Museros;Valencia;961441614;39.563576;-0.34149617
Pza. de la Libertad, 1;47003;Valladolid;Valladolid;983217805;41.653164;-4.724888
Pza. de la Libertad, 4;03193;San Miguel de Salinas;Alicante;966723060;37.977325;-0.789703
Pza. del Altozano, 4;02001;Albacete;Albacete;967193044;38.994965;-1.8541145
Pza. de la Madre de Dios, 9;11401;Jerez de la Frontera;Cádiz;956329400;36.67939;-6.1296873
Pza. de la Marina, 6 (Grau de Gandía);46730;Grao de Gandia;Valencia;962840150;38.991894;-0.16094461
Pza. de la Moraleja,  9;28109;Alcobendas;Madrid;916585040;40.51579;-3.6513019
Pza. del Antic Regne de Valencia, 1;46115;Alfara del Patriarca;Valencia;961390314;39.544598;-0.38495868
Pza. de la Palmera, 10;17600;Figueres;Girona;972672657;42.26744;2.96433
Pza. de la Plazuela, 2;41500;Alcala de Guadaira;Sevilla;955699018;37.33728;-5.845016
Pza. de la Reina, 5;46003;Valencia;Valencia;963535102;39.47374;-0.3755201
Pza. del Arrabal, 30;05200;Arevalo;Ávila;920301096;41.063473;-4.7202477
Pza. de las Melies, 6;08397;Pineda de Mar;Barcelona;937670031;41.625607;2.6883245
Pza. de las Monjas, 1;21001;Huelva;Huelva;959540043;37.25724;-6.9520383
Pza. de la Valle, 16;46625;Cofrentes;Valencia;961894156;39.229393;-1.061908
Pza. de la Villa;28890;Loeches;Madrid;918862130;40.383682;-3.409197
Pza. de la Virgen de la Estrella, 13;46149;Gilet;Valencia;962620059;39.679226;-0.32350257
Pza. de la Virgen de Lepanto, 1;46026;Castellar-Oliveral;Valencia;963962100;39.43008;-0.36350638
Pza. de la Virgen de Loreto, 10;46850;L'Olleria;Valencia;962200431;38.9139;-0.549434
Pza. del Ayuntamiento, 1;12413;Almedijar;Castellón;/;39.8728;-0.408462
Pza. del Ayuntamiento, 37;12428;Villanueva de Viver;Castellón;/;40.058678;-0.646712
Pza. del Ayuntamiento, 7;46163;Marines;Valencia;961648160;39.675247;-0.5608834
Pza. del Campillo (Acera del Casino);18009;Granada;Granada;958215069;37.17202;-3.5987198
Pza. del Carmen, 4;13680;Fuente El Fresno;Ciudad Real;926806700;39.229088;-3.774217
Pza. del Corregidor Alonso de Aguilar, 6;28030;Madrid;Madrid;913287030;40.406994;-3.6579216
Pza. del Cronista Chabret, 12;46500;Puerto de Sagunto;Valencia;962663911;39.681744;-0.27867615
Pza. del Emperador Carlos V, 9;50009;Zaragoza;Zaragoza;976791050;41.637947;-0.8987864
Pza. de l'Esglesia, s/n;46119;Naquera;Valencia;961680066;39.658337;-0.424757
Pza. de Les Olles, 17;08401;Granollers;Barcelona;938705249;41.60861;2.28699
Pza. de Lesseps, 6-7;08023;Barcelona;Barcelona;932384280;41.406685;2.1503484
Pza. del Fra Bernardi, 16;08560;Manlleu;Barcelona;938511162;41.99956;2.284113
Pza. del Fronto, 8;12570;Alcala de Xivert;Castellón;964410020;40.303516;0.224193
Pza. del Fuerte, 2;50300;Calatayud;Zaragoza;976889010;41.351532;-1.6432178
Pza. del Generalísimo, 10;28596;Brea de Tajo;Madrid;918761410;40.230053;-3.109399
Pza. del Generalísimo 2;33300;Villaviciosa;Asturias;985893306;43.481636;-5.4334154
Pza. del Gobernador, 2;28224;Pozuelo de Alarcon;Madrid;917140327;40.447365;-3.801464
Pza. del Herrero, 5;33900;Sama;Asturias;985678681;43.2948;-5.68296
Pza. del Jardi, 4-5;46470;Albal;Valencia;961262988;39.39727;-0.413039
Pza. del Labrador, 1;46820;Anna;Valencia;962210109;39.020992;-0.646941
Pza. del Maestro San Francisco, 1;46417;Riola;Valencia;961703150;39.1963;-0.333892
Pza. del Marqués de Lozoya,19;28742;Lozoya del Valle;Madrid;918693930;40.951454;-3.7922947
Pza. del Mercado, 2;13350;Moral de Calatrava;Ciudad Real;926349500;38.829994;-3.581012
Pza. del Mossèn Pere Batlle, 12;08150;Parets del Valles;Barcelona;935622611;41.5724;2.23504
Pza. del Obispo Amigo, 8;46007;Valencia;Valencia;963853094;39.4662;-0.386378
Pza. de los Ángeles s/n;28491;Navacerrada;Madrid;918428900;40.729275;-4.014559
Pza. de los Belgas, 15;28400;Collado Villalba;Madrid;918510714;40.62841;-4.00422
Pza. de los Coches 7;40200;Cuellar;Segovia;921140411;41.39975;-4.311903
Pza. de los Conquistadores, s/n;06005;Badajoz;Badajoz;924207313;38.872627;-6.975932
Pza. de los Cuatro Caños, 4;28400;Collado Villalba;Madrid;918497900;40.644123;-3.9910493
Pza. de los Dolores, 11;40100;La Granja de San Ildefonso;Segovia;921473792;40.90033;-4.0058784
Pza. de los Olmos, 3;46172;Alcublas;Valencia;962704123;39.797417;-0.702188
Pza. de Los Pinazo, 3;28021;Madrid;Madrid;917100145;40.343056;-3.6912992
Pza. de los Reyes, s/n;51001;Ceuta;Ceuta;956524016;35.887154;-5.3084197
Pza. del País Valenciano, 9;46810;Enguera;Valencia;962224154;38.97996;-0.68741
Pza. del Parador, 3;28670;Villaviciosa de Odon;Madrid;916169910;40.358196;-3.9065979
Pza. del Pati, 12;43800;Valls;Tarragona;977609851;41.285797;1.250182
Pza. del Pintor José Segrelles, 1;46007;Valencia;Valencia;963172032;39.463795;-0.3861496
Pza. del Poble, 1;08349;Cabrera de Mar;Barcelona;937590343;41.52812;2.39247
Pza. del Primero de Mayo, 5;46520;Puerto de Sagunto;Valencia;962670700;39.658203;-0.21851957
Pza. del Profesor Tamarit Olmos, 20;46010;Valencia;Valencia;963604566;39.480335;-0.36219478
Pza. del Regne, 3;46600;Alzira;Valencia;962413589;39.149242;-0.43918
Pza. del Rey, 20;08700;Igualada;Barcelona;938017080;41.5783;1.6198437
Pza. del Sagrado Corazón, 3;05310;Fontiveros;Ávila;920237508;40.93038;-4.9662814
Pza. del Sedeño 7-Local Local;40450;Nava de la Asuncion;Segovia;921580067;41.155712;-4.488433
Pza. del Vaticano, 2;33400;Aviles;Asturias;985525010;43.55538;-5.9284544
Pza. de Marcelina Monteys, 3;08320;El Masnou;Barcelona;935405100;41.480717;2.3162658
Pza. de María Agustina, 8;12003;Castellon de la Plana;Castellón;964234511;39.98879;-0.03412038
Pza. de Maura, 1;06700;Villanueva de la Serena;Badajoz;924849013;38.973633;-5.7976866
Pza. de Minayo, 5;06002;Badajoz;Badajoz;924205041;38.876617;-6.972177
Pza. de Navarra, 15;13440;Argamasilla de Calatrava;Ciudad Real;926442500;38.72727;-4.079978
Pza. de Octavia, 2;08172;Sant Cugat del Valles;Barcelona;935908710;41.47319;2.0841353
Pza. de Olletas, 4;29013;Malaga;Málaga;952657091;36.733128;-4.4162292
Pza. de Pau Casals, 1;28529;Rivas Vaciamadrid;Madrid;916702700;40.36511;-3.5511215
Pza. de Pau Casals, 5;25600;Balaguer;Lleida;973443843;41.789074;0.8081174
Pza. de Peña Horcajo;28035;Madrid;Madrid;913785000;40.484962;-3.721041
Pza. de Pep Ventura, 18;08915;Badalona;Barcelona;934607940;41.44564;2.2398
Pza. de Prim, 4;43201;Reus;Tarragona;977127050;41.15346;1.1023346
Pza. de Quatre Cantons, 2;08172;Sant Cugat del Valles;Barcelona;935908002;41.47206;2.082479
Pza. de Quintana i Combis, 13;17257;Torroella de Montgri;Girona;972755012;42.041428;3.1239533
Pza. de Ramón de la Sota, 2;46520;Puerto de Sagunto;Valencia;962699417;39.665844;-0.23015499
Pza. de Ramón Llull, 15-A;07500;Manacor;Illes Balears;971559535;39.566586;3.2122357
Pza. de Rodrigo, 1;46520;Puerto de Sagunto;Valencia;962670930;39.661663;-0.22112131
Pza. de Roma, 5;46018;Valencia;Valencia;963590239;39.4715;-0.398791
Pza. de Salvador Hernández, 2;46292;Masalaves;Valencia;962440835;39.141426;-0.52224755
Pza. de San Antonio, 21;12181;Benlloch;Castellón;964339027;40.210445;0.02661288
Pza. de Sanchís Banus, s/n;03440;Ibi;Alicante;966554016;38.623768;-0.57572275
Pza. de San Facundo 3;40001;Segovia;Segovia;921463054;40.95025;-4.120286
Pza. de San Gregorio, s/n;35200;Telde;Las Palmas;928139100;27.995777;-15.417764
Pza. de San Juan de Ribera, 7;46520;Puerto de Sagunto;Valencia;962671950;39.667156;-0.2341783
Pza. de San Miguel, 14;12405;Matet;Castellón;/;39.93766;-0.46789527
Pza. de San Pedro, 2;48014;Bilbao;Vizcaya;944484050;43.27148;-2.9457307
Pza. de Santa Eulalia 9;40005;Segovia;Segovia;921428511;40.94411;-4.116247
Pza. de Santocildes, 4;24700;Astorga;León;987604100;42.45532;-6.05307
Pza. de Vicente Iborra, 7;46003;Valencia;Valencia;963917901;39.4772;-0.381861
Pza. Don Juan Carlos I, 15;28595;Estremera;Madrid;918761400;40.184505;-3.106288
Pza. Dos de Mayo, 15;46940;Manises;Valencia;961547001;39.494877;-0.464391
Pza. Empedrada, 1;05291;Maello;Ávila;921192075;40.809326;-4.510086
Pza. Espanya, 65-67;08370;Calella;Barcelona;937693350;41.612637;2.6546788
Pza. Farners 5, 6 y 7;17430;Santa Coloma de Farners;Girona;972843474;41.86359;2.662519
Pza. Fernández Ladreda, 12;28026;Madrid;Madrid;915655215;40.385082;-3.71729
Pza. Francisco Morano, 3;28005;Madrid;Madrid;913643721;40.404682;-3.7162113
Pza. Fuente Dorada, 4;47002;Valladolid;Valladolid;983345818;41.6524;-4.72637
Pza. Generalisimo,10;05290;Sanchidrian;Ávila;920237120;40.893555;-4.5811486
Pza. General Prim, 4-5;43001;Tarragona;Tarragona;977225634;41.11325;1.25061
Pza. Gran, 3;17500;Ripoll;Girona;972715282;42.198513;2.191153
Pza. Gran Valencia, 1;46148;Torres Torres;Valencia;962626400;39.74358;-0.3586355
Pza. Hernández Amores, 3;30001;Murcia;Murcia;968354024;37.984688;-1.1287346
Pza. Imperial Tarraco, 2;43005;Tarragona;Tarragona;977219735;41.119434;1.2454455
Pza. Inmaculada, 3;28911;Leganes;Madrid;914987235;40.324615;-3.7716718
Pza. Lavapiés, 8;28012;Madrid;Madrid;915063800;40.40875;-3.7013648
Pza. Major, 10;08500;Vic;Barcelona;938833911;41.930252;2.253939
Pza. Major, 14-Izquierda Izquierda;46600;Alzira;Valencia;962459730;39.1513;-0.436503
Pza. Major, 36;12310;Forcall;Castellón;964177907;40.646;-0.199792
Pza. Major, 4;46430;Sollana;Valencia;961740729;39.277954;-0.38123846
Pza. Marcelina Monteys, 4;08320;El Masnou;Barcelona;935400000;41.48058;2.31666
Pza. Martín Sánchez Pinto, 1;28320;Pinto;Madrid;916928770;40.24847;-3.6949277
Pza. Mayor 10;40440;Santa Maria la Real de Nieva;Segovia;921594031;41.070347;-4.406247
Pza. Mayor, 11;12539;Alquerias del Niño Perdido;Castellón;964513787;39.89634;-0.11412531
Pza. Mayor, 1;12429;Pina de Montalgrao;Castellón;/;40.020985;-0.65492
Pza. Mayor 11;47193;La Cisterniga;Valladolid;983403069;41.61222;-4.68495
Pza. Mayor, 13;19001;Guadalajara;Guadalajara;949247048;40.633965;-3.1672509
Pza. Mayor, 13;28530;Morata de Tajuña;Madrid;918763700;40.22958;-3.436929
Pza. Mayor 13;40260;Fuentepelayo;Segovia;921574026;41.2217;-4.176618
Pza. Mayor, 1;46980;Paterna;Valencia;961365008;39.502186;-0.44078484
Pza. Mayor, 15;46169;Gatova;Valencia;964126033;39.770096;-0.52124304
Pza. Mayor, 17;03750;Pedreguer;Alicante;965760561;38.79368;0.034461
Pza. Mayor, 2;16630;Mota del Cuervo;Cuenca;967139500;39.500446;-2.869555
Pza. Mayor 2;40220;Olombrada;Segovia;921164025;41.2217;-4.176618
Pza. Mayor, 2;46295;Sumacarcer;Valencia;962595341;39.09467;-0.62889755
Pza. Mayor, 3;03430;Onil;Alicante;966557271;38.62985;-0.6741679
Pza. Mayor, 3;12460;Viver;Castellón;964141057;39.921204;-0.5956811
Pza. Mayor, 33;12549;Betxí;Castellón;964620030;39.928917;-0.197585
Pza. Mayor, 37;46620;Ayora;Valencia;962191211;39.0596;-1.05608
Pza. Mayor, 4;28722;El Vellon;Madrid;918413130;40.76586;-3.5827446
Pza. Mayor 4;40150;Villacastin;Segovia;921198155;40.780796;-4.413481
Pza. Mayor 4;40216;Chañe;Segovia;921155059;41.337288;-4.429057
Pza. Mayor, 5;22400;Monzon;Huesca;974416901;41.910812;0.1919562
Pza. Mayor 5;40237;Sacramenia;Segovia;921527004;41.49465;-3.962583
Pza. Mayor, 6;28510;Campo Real;Madrid;918765300;40.33849;-3.381376
Pza. Mayor 7;40140;Valverde del Majano;Segovia;921490815;40.95643;-4.234913
Pza. Mayor, 7;46315;Caudete de Las Fuentes;Valencia;962319159;39.558846;-1.2783408
Pza. Mayor, 7;46723;Almoines;Valencia;962804265;38.9435;-0.181586
Pza. Mayor, 9;12186;La Salzadella;Castellón;964419108;40.41798;0.17402038
Pza. Mercat, 9;46680;Algemesi;Valencia;962484456;39.19101;-0.436834
Pza. Miguel Hernandez, Letra K Letra K;46910;Alfafar;Valencia;963750525;39.4171;-0.399928
Pza. Navarro Rodrigo, 22 Acc. Acc.;03007;Alicante;Alicante;965923570;38.3418;-0.498075
Pza. Niño Jesús, 5;28009;Madrid;Madrid;915130005;40.411263;-3.6758652
Pza. Orfila, 7-8;08030;Barcelona;Barcelona;933464211;41.436;2.19126
Pza. Palmera, 8;17600;Figueres;Girona;972513907;42.267;2.96414
Pza. Peñuelas 8;28005;Madrid;Madrid;915179065;40.40046;-3.7029545
Pza. Pradillo, 2;28934;Mostoles;Madrid;916656980;40.32288;-3.8641324
Pza. Princesa, 7;36202;Vigo;Pontevedra;986442410;42.23796;-8.725446
Pza. Puerta del Sol, 16;46182;La Canyada;Valencia;961324026;39.527134;-0.48776507
Pza. Real, 16;12001;Castellon de la Plana;Castellón;964340077;39.98437;-0.040637
Pza. Retortillo, 2;11130;Chiclana de la Frontera;Cádiz;956408406;36.41894;-6.15412
Pza. San Antonio, s/n.;39740;Santoña;Cantabria;942628232;43.443207;-3.4561307
Pza. San Nicolas,3;05220;Madrigal de Las Altas Torres;Ávila;920320003;41.08996;-4.99788
Pza. Santa Teresa,10;05001;Avila;Ávila;920355374;40.654507;-4.6955075
Pza. Sant Joan, 3;17220;Sant Feliu de Guixols;Girona;972821698;41.78204;3.02812
Pza.seis de Agosto Ed.merc.sur Local Edif. Mer;33206;Gijon;Asturias;985174760;43.5394;-5.66371
Pza. Sierra de Ayllón,1;28031;Madrid;Madrid;913807500;40.37826;-3.6233103
Pza. Sta. Anna, 40940;08302;Mataro;Barcelona;937961400;41.53731;2.44424
Pza. Tres de Noviembre, 1;39300;Torrelavega;Cantabria;942835108;43.34994;-4.051531
Pza. Valderiolf, 40;08430;La Roca del Valles;Barcelona;938709421;41.601757;2.2997744
Pza. Viares, 12;39340;Suances;Cantabria;942811822;43.416878;-4.0542164
Pza. Virgen del Romero, 5;28027;Madrid;Madrid;914059800;40.438812;-3.6514742
PZ CONSTITUCION, S/N;40152;Zarzuela del Monte;Segovia;/;41.1854;-4.1656
PZ GENERAL PEÑAS, 3;40292;Aldea Real;Segovia;921570026;40.80876;-4.33707
Pz La Bassa 1;46800;Xativa;Valencia;962287245;38.989086;-0.52428603
PZ LAS VACAS, 5;40463;Codorniz;Segovia;920311339;41.33985;-4.48373
Quart de Les Valls, 4;46014;Valencia;Valencia;963599756;39.467342;-0.413832
Rambla, 36;08130;Santa Perpetua de Mogoda;Barcelona;935749820;41.535126;2.1820397
Rambla Anselm Clave, 33;08940;Cornella de Llobregat;Barcelona;933777311;41.353924;2.073079
